n_exams probability_pairs seed_gen seed_program min_time_slots time_in_seconds
20 7 28655 23786 2 0.000016 
20 7 3223 12286 2 0.000025 
20 7 3223 12286 2 0.000017 
20 7 3223 12286 2 0.000017 
20 7 10925 7158 2 0.000017 
20 7 10925 7158 2 0.000017 
20 7 10925 7158 2 0.000036 
20 7 13940 26033 2 0.000012 
20 7 13940 26033 2 0.000018 
20 7 13940 26033 2 0.000015 
20 7 23109 15032 2 0.000018 
20 7 23109 15032 2 0.000017 
20 7 23109 15032 2 0.000017 
20 7 5272 14213 2 0.000017 
20 7 5272 14213 2 0.000017 
20 7 5272 14213 2 0.000017 
20 7 2147 29996 2 0.000017 
20 7 2147 29996 2 0.000017 
20 7 2147 29996 2 0.000020 
20 7 7917 23583 2 0.000020 
20 7 7917 23583 2 0.000017 
20 7 7917 23583 2 0.000017 
20 7 6146 19670 2 0.000017 
20 7 6146 19670 2 0.000017 
20 7 6146 19670 2 0.000045 
20 7 18640 21855 2 0.000017 
20 7 18640 21855 2 0.000019 
20 7 18640 21855 2 0.000018 
20 7 26598 19692 2 0.000015 
20 7 26598 19692 2 0.000016 
20 7 26598 19692 2 0.000017 
20 7 2618 13983 2 0.000016 
20 7 2618 13983 2 0.000015 
20 7 2618 13983 2 0.000017 
20 7 15456 20985 2 0.000016 
20 7 15456 20985 2 0.000024 
20 7 15456 20985 2 0.000020 
20 7 4514 13125 2 0.000016 
20 7 4514 13125 2 0.000017 
20 7 4514 13125 2 0.000017 
20 7 3059 7019 2 0.000018 
20 7 3059 7019 2 0.000017 
20 7 3059 7019 2 0.000017 
20 7 7264 7156 2 0.000016 
20 7 7264 7156 2 0.000016 
20 7 7264 7156 2 0.000016 
20 7 22198 27758 2 0.000017 
20 7 22198 27758 2 0.000019 
20 7 22198 27758 2 0.000015 
20 7 25464 10913 2 0.000017 
20 7 25464 10913 2 0.000038 
20 7 25464 10913 2 0.000013 
20 7 3424 26690 2 0.000017 
20 7 3424 26690 2 0.000019 
20 7 3424 26690 2 0.000017 
20 7 10848 7452 2 0.000018 
20 7 10848 7452 2 0.000017 
20 7 10848 7452 2 0.000016 
20 7 26566 17554 2 0.000017 
20 7 26566 17554 2 0.000019 
20 7 26566 17554 2 0.000019 
20 7 26970 19157 2 0.000024 
20 7 26970 19157 2 0.000020 
20 7 26970 19157 2 0.000018 
20 7 19286 15462 2 0.000018 
20 7 19286 15462 2 0.000018 
20 7 19286 15462 2 0.000016 
20 7 4566 3787 2 0.000017 
20 7 4566 3787 2 0.000016 
20 7 4566 3787 2 0.000018 
20 7 7880 19787 2 0.000026 
20 7 7880 19787 2 0.000016 
20 7 7880 19787 2 0.000017 
20 7 16326 27620 2 0.000018 
20 7 16326 27620 2 0.000021 
20 7 16326 27620 2 0.000016 
20 8 14545 11169 2 0.000038 
20 8 14545 11169 2 0.000022 
20 8 14545 11169 2 0.000017 
20 8 15422 17885 2 0.000016 
20 8 15422 17885 2 0.000017 
20 8 15422 17885 2 0.000019 
20 8 17404 26911 2 0.000017 
20 8 17404 26911 2 0.000029 
20 8 17404 26911 2 0.000017 
20 8 8928 13152 2 0.000018 
20 8 8928 13152 2 0.000020 
20 8 8928 13152 2 0.000018 
20 8 17790 3907 2 0.000019 
20 8 17790 3907 2 0.000017 
20 8 17790 3907 2 0.000017 
20 8 28223 28644 2 0.000018 
20 8 28223 28644 2 0.000018 
20 8 28223 28644 2 0.000015 
20 8 23614 5428 2 0.000017 
20 8 23614 5428 2 0.000017 
20 8 23614 5428 2 0.000020 
20 8 15181 10027 2 0.000019 
20 8 15181 10027 2 0.000016 
20 8 15181 10027 2 0.000018 
20 8 29657 2850 2 0.000016 
20 8 29657 2850 2 0.000017 
20 8 29657 2850 2 0.000020 
20 8 18863 15008 2 0.000069 
20 8 18863 15008 2 0.000015 
20 8 18863 15008 2 0.000017 
20 8 1570 3908 2 0.000017 
20 8 1570 3908 2 0.000019 
20 8 1570 3908 2 0.000016 
20 8 24677 15443 2 0.000017 
20 8 24677 15443 2 0.000017 
20 8 24677 15443 2 0.000017 
20 8 25847 22852 2 0.000019 
20 8 25847 22852 2 0.000018 
20 8 25847 22852 2 0.000016 
20 8 2539 15551 2 0.000017 
20 8 2539 15551 2 0.000017 
20 8 2539 15551 2 0.000018 
20 8 12425 16299 2 0.000017 
20 8 12425 16299 2 0.000017 
20 8 12425 16299 2 0.000018 
20 8 25408 11971 2 0.000017 
20 8 25408 11971 2 0.000017 
20 8 25408 11971 2 0.000019 
20 8 26869 10797 2 0.000016 
20 8 26869 10797 2 0.000016 
20 8 26869 10797 2 0.000015 
20 8 10785 14303 2 0.000017 
