n_exams probability_pairs seed_gen seed_program min_time_slots time_in_seconds
20 77 16754 543 9 2.360632 
20 77 25374 20623 10 4.662404 
20 77 350 22823 8 0.112538 
20 77 9869 18892 8 0.551976 
20 77 24246 11396 8 0.038626 
20 77 14185 9136 9 0.747379 
20 77 4418 19941 10 27.304871 
20 77 11786 16572 8 0.233367 
20 77 19311 9423 10 18.661524 
20 77 17001 13792 10 2.854045 
20 77 3348 14002 9 0.123899 
20 77 27523 26545 10 36.187919 
20 77 8286 23025 9 0.309688 
20 77 20713 20269 8 0.676695 
20 77 290 21531 8 0.030609 
20 77 2235 5164 9 0.402205 
20 77 14524 18314 8 8.822379 
20 77 9467 28072 9 0.098759 
20 77 11265 29303 10 9.200032 
20 77 8727 27470 10 16.910534 
20 78 14140 27883 -1 180.000001 
20 78 14360 20994 9 0.479324 
20 78 28236 15050 9 0.922889 
20 78 7814 5588 8 0.129969 
20 78 107 5261 8 0.872030 
20 78 25267 19923 8 0.791328 
20 78 18645 3660 9 1.060423 
20 78 26981 26996 9 6.997644 
20 78 4233 27157 9 2.491097 
20 78 16644 3422 9 0.444823 
20 78 3519 963 11 11.623945 
20 78 16922 13785 9 5.656870 
20 78 2977 17292 8 0.191935 
20 78 9186 16062 9 0.203230 
20 78 12726 27727 10 27.957833 
20 78 22881 27673 9 0.227144 
20 78 18997 20028 9 2.498340 
20 78 22644 22979 9 3.125390 
20 78 29236 19202 10 11.648069 
20 78 9172 18440 -1 180.000001 
20 78 18377 19214 10 40.871012 
20 78 19609 11045 10 22.728345 
20 78 11742 14376 9 1.558481 
20 78 583 17234 8 0.020478 
20 78 26745 25751 9 1.126066 
20 78 28575 18106 9 0.540635 
20 78 26551 16419 10 4.098369 
20 78 10053 13973 9 7.184362 
20 78 1062 179 8 0.124365 
20 78 28763 28298 9 1.140711 
20 78 2835 1377 9 0.905356 
20 78 13766 19932 9 2.343230 
20 78 13302 5282 10 22.419609 
20 78 25365 21250 8 0.908423 
20 78 18780 2266 10 104.569988 
20 78 29687 23069 9 1.492642 
20 78 20196 6291 9 1.144612 
20 78 743 19482 10 18.870169 
20 78 26530 1734 9 0.073958 
20 78 2006 4976 -1 180.000001 
20 79 22673 12560 9 3.989116 
20 79 13976 14152 9 2.648182 
