n_exams probability_pairs seed_gen seed_program min_time_slots time_in_seconds
13 20 12896 3586 3 0.000055 
13 20 12896 3586 3 0.000066 
13 20 21120 11964 3 0.000021 
13 20 21120 11964 3 0.000057 
13 20 5652 12315 3 0.000039 
13 20 5652 12315 3 0.000037 
13 20 15821 13044 3 0.000033 
13 20 15821 13044 3 0.000032 
13 20 27483 28693 3 0.000042 
13 20 27483 28693 3 0.000040 
14 20 6246 24077 3 0.000029 
14 20 6246 24077 3 0.000029 
14 20 10585 26332 3 0.000039 
14 20 10585 26332 3 0.000038 
14 20 6093 20745 3 0.000032 
14 20 6093 20745 3 0.000032 
14 20 10156 2351 3 0.000029 
14 20 10156 2351 3 0.000029 
14 20 15494 19275 3 0.000026 
14 20 15494 19275 3 0.000035 
14 20 16540 5280 3 0.000020 
14 20 16540 5280 3 0.000020 
14 20 1225 27255 3 0.000021 
14 20 1225 27255 3 0.000020 
14 20 26673 24181 3 0.000031 
14 20 26673 24181 3 0.000032 
14 20 634 5761 3 0.000320 
14 20 634 5761 3 0.000309 
14 20 11726 27638 3 0.000013 
14 20 11726 27638 3 0.000012 
14 20 23750 8886 3 0.000030 
14 20 23750 8886 3 0.000030 
14 20 17129 4033 3 0.000022 
14 20 17129 4033 3 0.000023 
14 20 14081 22322 4 0.000513 
14 20 14081 22322 4 0.000476 
14 20 8700 17716 3 0.000488 
14 20 8700 17716 3 0.000494 
14 20 17592 23366 3 0.000019 
14 20 17592 23366 3 0.000019 
15 20 26217 26210 3 0.000030 
15 20 26217 26210 3 0.000035 
15 20 9024 15082 3 0.000026 
15 20 9024 15082 3 0.000028 
15 20 11557 12400 3 0.000125 
15 20 11557 12400 3 0.000121 
15 20 4946 699 3 0.000056 
15 20 4946 699 3 0.000059 
15 20 12747 27552 3 0.000025 
15 20 12747 27552 3 0.000024 
15 20 22521 5814 3 0.000048 
15 20 22521 5814 3 0.000049 
15 20 19342 12291 3 0.000078 
15 20 19342 12291 3 0.000079 
15 20 4171 21230 3 0.002018 
15 20 4171 21230 3 0.002017 
